"the tool donald trump brings to the table bragging mocking composing nasty tweets won   t do the trick","2016-06-02T19:22:01","1974","4565",""
"20 most anticipated hotel opening of 2016 trump international hotel washington dc","2016-01-28T19:39:27","1360","4656",""
"look like several legal hispanic supporting trump they know he will be good for them too","2016-06-03T05:11:27","2487","8347",""
"why would texan vote for liar ted cruz when he wa born in canada lived there for 4 yearsand remained a canadian citizen until recently","2016-02-24T23:45:06","4112","11125",""
"my wife will be w tonight at 7pme on enjoy","2016-03-02T19:54:30","2857","9675",""
"one of the reason i asked tim kaine to be my running mate is that hehas a record of working across the aisle","2016-08-11T18:25:12","1219","4433",""
"thank you","2016-08-10T00:17:28","3561","12558","Manhattan, NY"
"hillary bad tax habit","2016-09-27T01:33:59","11774","21663","East Garden City, NY"
"unlike her opponent hillary plan to defeat isi is not a secret","2016-09-08T00:26:51","753","1476",""
"watch live hillary address the 61st annual dinner in detroit","2016-05-02T00:21:38","388","814",""
"when trump wa starting in business he wa sued by the justice department for refusing to rent to black tenant","2016-08-28T17:53:23","3863","5992",""
"hillary won big time it wa a shut out","2016-09-27T03:12:31","4682","12991",""
"crooked hillary clinton just cant close the deal with bernie i had to knock out 16 very good and smart candidate hillary doesnt have it","2016-05-25T13:14:58","7810","24412",""
"clinton today released a   sweeping agenda   to address america   s mental health problem per","2016-08-30T01:20:46","1148","2583",""
"vet for a strong america endorses donald trump for president weve endorsed him we believe in him","2016-03-19T07:09:18","3942","10485",""
"my 8 year old said see mom it true anything is possible","2016-06-08T21:13:44","2417","9601",""
"under a trump presidency america will make brilliant new trade deal  donald trump","2016-06-27T01:31:40","6045","20114",""
"just another desperate move by the man who should have easily beaten barrack obama 22","2016-03-02T23:34:13","4489","14167",""
"her mastery of issue and detail is unlike any politician i   ve met  s editorinchief on hillary","2016-08-21T23:04:46","2784","6987",""
"leaving nevada now for iowa thing are looking good great new poll","2016-01-22T22:56:54","1208","4662",""
"when trump go off his staff script he insult anyone who challenge him judge for his heritage senator for hers r should disavow h","2016-06-11T19:42:57","3591","11327",""
"watch this clip from earlier this year time amp time again i have been right about terrorism it   s time to get tough","2016-03-22T16:16:10","7424","17432",""
"america is a country of diverse belief and heritage that make u strong regardless of what donald think","2016-06-04T14:05:10","3313","5662",""
"listen in from johnstown pa a hillary and discus innovation and manufacturing","2016-07-30T19:53:25","539","2068",""
"do you think donald trump is qualified to be president   no i do not  hillary","2016-05-19T17:55:54","1134","2614",""
"raise the minimum wage ensure paid leave protect union right if we want to raise income we have to stand with worker","2016-05-01T14:00:42","2214","5371",""
"he ha energized and inspired a generation of young people who care deeply about our country    hillary on","2016-07-12T15:58:03","921","2943",""
"that man is a pillar of strength and will be perfect a our next president","2016-05-18T01:37:33","2066","7299",""
"just received from thank you pete on tuesday ohio","2016-03-14T00:13:41","11752","30469",""
"in america were always stronger together","2016-07-13T14:40:06","1767","6035",""
"people in our country want border and without them the old line pol like crooked hillary will not win it is time for change and job","2016-06-26T21:21:50","6700","20947",""
"will be spending the day campaigning in connecticut another state where job are being stolen by other country i will stop this fast","2016-04-23T12:37:16","4323","13401",""
"rt if you believe that then make sure youre registered to vote","2016-09-24T17:28:37","5254","7252",""
"in time of crisis america depends on steady leadership clear thinking and calm judgment","2016-08-22T20:56:15","2887","6628",""
"today decision upholding reproductive right is a major victory but we cant take it for granted","2016-06-28T01:17:01","1178","3544",""
"why cant the leader of the republican party see that i am bringing in new voter by the millionswe are creating a larger stronger party","2016-03-02T21:50:30","9882","28543",""
"i   m pleased to announce a nationwide drive to get 3 million people to register to vote and commit to vote in this election  hillary","2016-07-18T17:15:37","1771","5416",""
"im glad trump found out that crimea wa part of ukraine by the way i heard he wa on the verge of acknowledging gravity","2016-09-27T15:32:57","5557","16289",""
"happening now watch hillary speak at the conference in la vega","2016-05-26T17:40:15","386","978",""
"clinton and trump are confirmed to participate in a commanderinchief forum with on september 7th","2016-08-19T14:50:03","1369","2554",""
"i happen to have a tremendous feeling for mexican american    donald trump august 31 2016","2016-08-31T21:06:12","494","939",""
"it is only the people that were never asked to be vp that tell the press that they will not take the position","2016-05-10T14:03:51","6364","20255",""
"thank you west chester pennsylvania","2016-04-25T22:06:26","3203","9407",""
"the advocate endorses the only candidate who is a champion of cause","2016-07-25T21:12:39","1315","3095",""
"wisconsin ha suffered a great loss of job and trade but if i win all of the bad thing happening in the u will be rapidly reversed","2016-04-02T11:15:20","8085","23516",""
"the election is just week away check if youre registered to vote at only take a few cl","2016-09-27T20:37:47","3347","7698",""
"a administration will bring job back","2016-09-27T01:14:09","3928","8756",""
"the presidency isnt a reality show its a real a it get make sure youre registered to vote","2016-09-27T02:57:56","8550","20188",""
","2016-04-10T19:23:50","3471","8637",""
"when we have million of hardworking immigrant contributing to our economy it would be selfdefeating and inhumane to kick them out","2016-07-29T03:04:33","3009","8052",""
"our family and workplace have changed in the 21st century it time for our policies from paid leave to equal pay to be updated too","2016-07-05T19:43:12","974","3644",""
"donald trump launched his campaign one year ago this week and what a year it   s been","2016-06-18T20:57:24","1026","2572",""
"the reason i put up approximately 50 million for my successful primary campaign is very simple i want to make america great again","2016-06-30T19:30:54","8564","27234",""
"great job on thank you for the very smart and kind word","2016-01-19T03:44:15","783","2873",""
"thank you","2016-01-12T15:06:58","3111","7695",""
"our endorsement is rooted in respect for her intellect experience toughness and courage   on hillary","2016-09-25T13:06:07","3246","7907",""
"read more of s message to young woman here","2016-08-22T20:08:07","952","2194",""
"our law enforcement officer deserve our appreciation for the incredible job they do video","2016-02-28T22:02:55","5386","14806",""
"the primary plaintiff in the phony trump university suit want to abandon the case disgraceful","2016-03-06T17:27:21","3190","9064",""
"trump calling for trillion dollar tax cut for wall street it time for them to pay their fair share","2016-09-12T18:22:30","2011","4952",""
"my heart amp prayer go out to all of the victim of the terrible tragedy this madness must be stopped and i will stop it","2016-03-22T18:21:24","17560","45696",""
"new hampshire vote today make america great again","2016-02-09T16:46:17","3703","10530",""
"no one get through life alone we have to look out for each other and lift each other up  hillary","2016-07-29T02:51:33","3693","7890",""
"when will we see story from cnn on clinton foundation corruption and hillary payforplay at state department","2016-08-01T18:44:04","12657","31521",""
"here the story behind our campaign first braille button","2016-08-06T18:41:07","1247","3094",""
"if crooked hillary clinton cant close the deal on crazy bernie how is she going to take on china russia isi and all of the others","2016-05-14T01:03:02","11586","32988",""
"thank you syracuse","2016-04-16T18:16:01","2271","6920",""
"why doesn   t just endorse already should have done it before nh or nevada where he had a little sway too late now","2016-02-25T16:05:01","2609","8305",""
"the richest thing about donald trump is his hypocrisy","2016-07-28T01:46:55","3193","7498",""
"hillary clinton just lost every republican she ever had including never trump all farmer amp sm biz by saying she   ll tax estate at 65","2016-09-23T17:26:56","19788","40480",""
"gave an awesome speech in claremont tonight","2016-01-06T02:33:40","757","2692",""
"hey see how i beat your boy ted in your own blaze poll your endorsement mean nothing","2016-02-14T06:26:22","5271","13919",""
"trump ha said we need unpredictability with nuclear weapon hillary response","2016-04-27T19:31:31","1127","1455",""
"it   s time to demand more than thought and prayer from our elected official","2016-06-21T01:19:51","3739","7777",""
"when trump wa getting his start in business he wa sued by the justice dept for refusing to rent apartment to black and latino tenant","2016-08-25T19:19:37","3484","6738",""
"today   s theme   law and order","2016-07-18T21:12:14","2261","4512",""
"no one want to earn a purple heart but to those who did you have america unending gratitude and admiration thank you","2016-08-07T19:53:06","7416","20909",""
","2016-02-17T16:22:35","3749","8106",""
"you can go to to make sure you are registered and i hope you all will    hillary","2016-09-27T17:40:05","661","1326",""
"crooked hillary clinton knew everything that her servant wa doing at the dnc they just got caught thats all they laughed at bernie","2016-07-25T13:19:18","9208","27912",""
"i will say what donald trump won   t judge curiel is a american a i am and a american a donald trump  hillary","2016-07-14T15:59:25","810","2431",""
"donald trump   s birther event is the greatest trick he   s ever pulled","2016-09-17T05:15:44","7094","19821","Houston, TX"
"hard to believe that bernie sander ha done such a complete fold he got nothing for all of the time energy and money the vp a joke","2016-07-25T21:45:54","9004","30670",""
"asked me to do an event the people holding the event called me to say he wanted 100000 for himselfphony","2016-01-31T12:36:39","1400","4084",""
"donaldtrump you are fearless this interview show you are the leader we need is a tough interview respect to both","2016-05-18T00:26:43","1543","7096",""
"he preyed onpeople who had fallen on hard time he   s conned them he   s defrauded them and he   s ripped them off    warren on trump","2016-07-26T02:34:01","1667","4587",""
"we are becoming a third world country because of jerk like him great","2016-04-16T01:17:55","1625","5750",""
"donald trump praise for brutal dictator like saddam hussein know no bound","2016-07-06T12:31:36","2887","5774",""
"imagine a tomorrow where hard work is honored family are supported community are strong and love trump hate","2016-04-27T03:06:48","1679","3720",""
"you will be the greatest president the world ha ever seen thanks","2016-06-09T00:56:58","2968","11256",""
"is 100 correct and u and the rest of u muppets refuse to hear him so true","2016-03-02T21:56:53","1841","6168",""
"terrorism immigration and national security speech transcript","2016-06-13T19:26:07","7807","17489","Saint Anselm College"
"donald trump actually stood on a debate stage in november and said that wage are too high in this country  hillary","2016-06-21T16:29:50","1509","3394",""
"ha won the democratic nominating process and i congratulate her for that","2016-07-12T15:26:50","3483","7577",""
"i would not have signed up for this none of u would have i am here today for my son trayvon martin who is in heaven    sybrina fulton","2016-07-27T00:33:46","2017","7137",""
"tune in amp join me live in albany new york 7pme start time i love you new york","2016-04-11T22:49:25","2402","8043",""
"you still have a chance to be a part of history and join hillary at the on thursday enter here","2016-07-26T01:17:31","401","1269",""
"pope who life in a vatican city fortified with huge wall think it wrong to build wall really","2016-02-18T19:42:00","4236","7712",""
"substance abuse and drug addiction hurt our kid friend neighbor and loved one weve got to solve this","2016-05-06T21:55:12","1515","3179",""
"esta victoria e de todos ustedes nueva york muchas gracias por su apoyo unete a la campa a aqu","2016-04-20T02:58:22","670","1495",""
"recently said that she can   t be wooed by trump she is so average in every way who the hell want to woo her","2016-01-11T20:20:54","4332","10690",""
"make america safe again","2016-07-08T23:26:56","14465","39046",""
"seems out of touch w reality to announce a vp nominee before securing 1237 delegate","2016-04-29T00:35:12","5476","11761",""
"donaldtrump wish i could attend one of your rally none are close enough make america great again for my kidsthank you","2016-01-08T03:12:06","1135","4874",""
"donald trump say hell create a new test for immigrant it a test hed fail","2016-08-16T12:14:50","5024","9971",""
"making it harder to vote go against everything we stand for a american why would you brag about it","2016-05-17T00:54:30","1389","2569",""
"hillary clinton se ha comprometido a atender la situaci n del virus del zika especialmente en puerto rico","2016-04-23T22:57:02","280","637",""
"the trade deficit rose to a 7yr high thanks to horrible trade policy clinton support i will fix it fast job","2016-06-16T16:54:39","5086","13143",""
"thank you","2016-01-13T18:22:20","1464","3970",""
"there is no doubt in my mind thathillary clinton is far and away the best candidate to do that","2016-07-12T15:32:35","1080","2425",""
"i will be interviewed by tonight on at 11pm enjoy","2016-07-06T02:21:20","2331","10756",""
"this election must be about bringing our people together not dividing u up","2016-07-12T15:50:35","950","2395",""
"donald trump said profiting off working family getting kicked out of their home amp losing their job would be a   good result      hillary","2016-05-26T18:00:26","1099","2198",""
"i will bring our job back to the u and keep our company from leaving nobody else can do it our economy will sing again","2016-03-15T16:16:16","6422","17869",""
"wow the highly respected governor of iowa just stated that ted cruz must be defeated big shoker people do not like ted","2016-01-19T18:47:51","3034","7592",""
"we must build a great wall between mexico and the united state","2016-04-01T21:49:47","7380","16238",""
"when donald trump casino failed hundred of people lost their job but he walked away with million","2016-07-10T21:34:02","2397","4716",""
"if donald trump want to make america great again he should start by actually making thing in america","2016-07-20T02:33:50","6752","12971",""
"wishing our father tremendous luck in michigan mississippi idaho amp hawaii today amazing father","2016-03-08T15:26:54","2550","9106",""
"can i just say i am really into electing hillary clinton this is not me just going through the motion here","2016-09-13T17:55:35","1312","4468",""
"pledge reform plan in first 30 day rt if youre ready to end","2016-07-16T17:15:40","2443","4153",""
"yesterday in iowa wa amazing two speech in front of two great sold out crowd they love that i am the only candidate selffunding","2016-01-10T18:23:57","1745","6366",""
"when hillary introduced this innovative preschool program to arkansas family it spread across the nation","2016-05-09T16:03:20","1829","3211",""
"trump told 31 outright lie just last week keep him honest at tonight debate follow to get th","2016-09-26T19:53:32","10152","18575",""
"hillary clinton   s open border are tearing american family apart i am going to make our country safe again for all american","2016-06-23T18:18:18","6674","20400",""
"i am in new hampshire having a great time loved the last night everybody enjoy the super bowl","2016-02-07T22:40:07","2328","9113",""
"anybody who watched all of ted cruzs far too long rambling overly flamboyant speech last nite would say that wa his howard dean moment","2016-02-02T20:02:48","4144","13794",""
"thank you america great poll","2016-09-08T09:59:36","9687","23543",""
"america wa built on courage on imagination and an unbeatable determination to do the job at hand     quoting harry truman","2016-07-23T18:05:45","1810","5032",""
"we need better community resource for the 1 in 4 collegeaged student facing mental health challenge","2016-09-05T00:41:24","1740","4364",""
"we want to bring unity to the republican party   good luck with that","2016-05-12T16:42:27","1135","2193",""
"i want to be a president for all american not just for some american democrat republican independent  hillary","2016-09-06T18:40:14","752","1830",""
"it   s hard to keep track of all of the ignorant and divisive thing trump and penny have said so we did it for you","2016-07-21T19:16:06","2599","4086",""
"new poll thank you","2016-07-09T21:22:25","9069","23912",""
"innercity crime is reaching record level africanamericans will vote for trump because they know i will stop the slaughter going on","2016-08-29T13:09:52","6911","21395",""
"who benefit from trump tax plan billionaires and millionaire like him","2016-05-17T19:57:29","1261","1931",""
"together we will make america great again","2016-08-19T00:33:54","6840","19167",""
"trump   s tax plan could give his own family a 4 billion tax break here what we could do with that money instead","2016-08-20T19:14:54","2567","5270",""
"i am humbled and moved by the republican who are willing to stand up and say that donald trump doe not represent their value    hillary","2016-08-10T19:43:32","6777","27130",""
"donald trump foundation allegedly paid off florida attorney general to prevent an investigation into his fraud","2016-09-14T11:46:23","5447","9143",""
"senior united state district judge robert e payne today ruled in favor of trump campaign delegate who had argued","2016-07-12T00:56:29","5227","14144",""
"happy first day of summer","2016-06-20T12:55:20","1721","6752",""
"think that when republican drop out of the race someone will pick up all of that vote the fact is i will get much of it","2016-02-17T03:12:52","2467","6417",""
"crooked hillary getting desperate on tv bashing trump she forgot how she said a kkk member wa her mentor","2016-08-27T15:10:10","9261","22512",""
"we know that giving millionaire huge tax break doesnt help our economy so why would we try it again donald","2016-08-18T15:01:59","4186","12032",""
"you   re not intruder you   re our neighbor our colleague our friend our familiesi see you and i am with you  hillary to","2016-09-16T00:55:03","1312","4224",""
"i intend to close my campaign the way i began my career fighting for kid and familiesit will be the passion of my presidency  hillary","2016-09-16T00:56:16","2316","7649",""
"will be back soon virginia we are going to make america great again","2016-08-20T23:04:02","5740","18776","Fredericksburg, VA"
"who did the house task force on urgent fiscal issue call when america needed help","2016-04-19T19:04:15","5078","10847",""
"i will be interviewed on at 700 am","2016-05-09T09:34:48","1152","5270",""
"there ha never been a man or a woman more qualified than hillary clinton to serve a president","2016-07-28T03:27:53","3327","7885",""
"senator tom cotton wa great on meet the press yesterday despite a totally onesided interview by chuck todd the end result wa solid","2016-07-04T13:56:34","3471","13822",""
"from her first day in office president hillary clinton will do what   s needed to combat climate change","2016-07-27T23:44:05","714","2724",""
"i will be in iowa all day and until tuesday morning finally after all these year of watching stupidity we will make america great again","2016-01-30T12:38:44","5598","16404",""
"just read in the failing that i wa not aware the event had to be held in cleveland a total lie these people are sick","2016-07-02T11:48:18","4036","13014",""
"i really cant believe i just saw a republican nominee for president heap praise on a thuggish russian leader while denigrating our military","2016-09-08T01:19:37","6667","10234",""
"every employee from the ceo suite to the factory floor contributes to a business   success so everybody should share in the reward","2016-08-11T18:10:33","1173","3825",""
"that is how progress get made we have to be both dreamer and doer  hillary last night in pa","2016-04-27T13:03:43","1747","4068",""
","2016-07-25T16:46:33","13378","33636","LaGuardia Airport, Queens"
"what we hear from my opponent is dangerously incoherent it unclear what he saying but word matter  hillary","2016-09-27T18:06:28","957","2968",""
"life changing experience video","2016-01-20T13:40:29","1697","4176",""
"we   re ready to kick off a historic watch live","2016-07-25T20:15:07","1252","3985",""
"i am getting great credit for my press conference today crooked hillary should be admonished for not having a press conference in 179 day","2016-05-31T23:17:33","7146","21803",""
"failed presidential candidate mitt romney is having a news conference tomorrow to criticize me 12","2016-03-02T23:34:04","4149","11876",""
"so great to have the endorsement and support of paul ryan we will both be working very hard to make america great again","2016-06-02T21:12:54","6970","22923",""
"unifying the nation video","2016-01-21T13:52:42","1613","3711",""
"i love you new york go vote","2016-04-17T14:28:03","955","1864",""
"you are a true journalistic professional i so agree with what you say keep up the great work","2016-03-20T00:48:06","4655","14610","United States"
"i don   t cheat at golf but cheats with his game he ha no choice and stop doing commercial","2016-01-06T19:22:16","2353","5316",""
"keeping our nation safe and honoring the people who do that work will be my highest priority    hillary","2016-07-29T03:14:37","1334","5140",""
"fitting that america first conservation success story is now our national mammal kudos to","2016-05-09T22:02:17","828","1836",""
"she doesnt just see one america she see all of america amp know that we need all of u   on hillary","2016-08-08T02:31:03","3499","9344",""
"fact trump university identified those most vulnerable and then targeted them with predatory marketing tactic","2016-06-01T20:02:05","1458","2208",""
"the story of the rodhams and the bidens isnt unique whats unique is the country where those story were written","2016-08-15T22:27:53","1045","3162",""
"thank you laura","2016-04-28T01:50:05","3479","10792",""
","2016-01-28T13:29:56","5169","7676",""
"the last person that hillary or bernie want to run against is donald trump and that is fact","2016-03-12T18:24:56","7520","21155",""
"if michael bloomberg ran again for mayor of new york he wouldnt get 10 of the vote they would run him out of town","2016-07-29T14:06:38","6251","22388",""
"wa just banned by their loss tough loyal guy","2016-02-27T17:11:35","2728","7299",""
"it   s wrong to take tax break with one hand and give out pink slip with the other  hillary","2016-07-29T03:03:41","1790","5245",""
"how can we prevent the spread of zika in the u hillary and respond on","2016-08-09T17:28:15","1121","2783",""
"donald trump   s campaign of prejudice and paranoia is unlike anything we   ve seen and it   s profoundly dangerous","2016-08-26T03:09:25","3044","7002",""
"thanks obama","2016-06-10T03:31:07","7984","22674",""
"i will be in south carolina all week saturday is big big big get out and vote make america great again","2016-02-15T13:55:08","3032","8605",""
"got thrown off of tv by nbc fired like a dog now he is on being nasty to me not nice","2016-03-30T03:10:20","4221","13743",""
"we must fight for criminal justice reform everyone is safer when there is respect for the law and when everyone is respected by the law","2016-07-18T16:53:44","1283","3761",""
"greatly dishonest of to file a financial disclosure form amp not list his lending bank then pretend he is going to clean up wall st","2016-01-16T18:26:54","2571","6153",""
"donald trump message to worker youre fired","2016-08-03T17:32:29","3240","6143",""
"trump hold 66 favorable rating in new york   lead hillary clinton by 19pts in empire","2016-04-16T21:27:48","3447","8780",""
"i believe in science dem code for were shutting down coal mine steel plant and any other remaining manufacturing","2016-07-29T13:16:22","8505","23824",""
"confession of a republican i wa a republican trump he a different kind of man this man scare me","2016-07-18T15:15:17","3110","5102",""
"thank you miss katies diner","2016-04-03T18:05:32","4010","11905","Milwaukee, WI"
"i don   t want american to feel left out and left behind i want the american dream to be alive and well  hillary","2016-05-12T21:05:50","1629","3628",""
"last night trump chose to talk about his deep admiration and support for putin maybe he did it with a smile","2016-09-08T14:38:04","6907","17044",""
"union stand up for worker who need someone to have their back we need a president who will do the same","2016-09-05T16:38:27","3727","9445",""
"one moment last night that proved again that hillary the only candidate ready to lead on the global stage","2016-09-27T15:12:56","1452","4840",""
"make america great again","2016-02-09T13:37:11","9071","15979",""
"pensando en mi hermanos y hermanas my heart is broken in solidarity with these family","2016-06-15T02:06:39","335","817",""
"wow is in total disarray with almost everybody quitting good news bad dishonest journalist","2016-04-05T19:25:58","3369","8641",""
"join me at clemson university on wednesday february 10th","2016-02-05T22:53:20","1546","3988",""
"thank you wisconsin next tuesday april 5th","2016-03-31T20:27:40","5500","13843",""
"bill hemmer of wa very nice in explaining the excitement and energy in the arena more than in past year","2016-07-20T12:47:56","3465","15349",""
"challenge to all wi gun owner vote the only candidate that will protect your right","2016-04-05T17:15:12","3271","9040",""
"dear donald you cant make america great again when you dont make thing in america","2016-08-29T14:55:33","5461","11061",""
"my thought and prayer are with the victim and family of those affected by two powerful earthquake in italy and myanmar","2016-08-24T14:01:46","8938","35259","Miami, FL"
"the protester in california were thug and criminal many are professional they should be dealt with strongly by law enforcement","2016-04-30T13:31:13","12670","35464",""
"watch live a hillary stop in st petersburg florida for a campaign rally on the choice we face on the economy","2016-08-08T19:35:33","574","2137",""
"i can   t think of any better person to have by my side on the campaign trail and in the white house  hillary","2016-07-23T17:28:01","689","2523",""
"missouri just confirmed a the official winner with an additional 12 delegate","2016-04-12T16:02:54","6084","18509",""
"is who we need 2 fix this corrupted rigged system 4 no profit under budget amp ahead of schedule","2016-04-18T09:02:13","3514","10469",""
"we will bring america together a one country again   united a american in common purpose and common dream","2016-08-20T23:11:51","10047","31232","Virginia, USA"
"my statement on nato being obsolete and disproportionately too expensive and unfair for the u are now finally receiving plaudit","2016-03-27T14:23:51","6468","18968",""
"when your friend say they wont vote ask how much student debt they have there only one candidate who will make college affordable","2016-09-17T17:21:13","5019","11284",""
"much of the money i have raised for our veteran ha already been distributed with the rest to go shortly to various other veteran group","2016-05-24T02:46:08","5074","17483",""
"this election is a choice between law order amp safety or chaos crime amp violence i will make america safe again for everyone","2016-07-12T12:57:18","11023","30157",""
"ready for the opening ceremony usa usa","2016-08-05T23:41:11","1028","3998",""
"s hitting the trail with hillary in scranton folk tune in now","2016-08-15T17:05:35","611","2283",""
"the word lincoln spoke all those year ago hold resonance for u nowhe said a house divided against itself can not stand  hillary","2016-07-13T16:55:29","1423","3836",""
"53 year ago dr king told u his dream today let recommit ourselves to the march toward equality for all h","2016-08-28T16:18:29","3135","8771",""
"this campaign is about making sure there are no ceilings no limits on any of u  hillary","2016-06-08T02:42:29","3269","8302",""
"who had zero in his presidential run before dropping out in disgrace saying the most horrible thing about me on","2016-02-17T14:39:52","2696","5999",""
"i applaud for the very bold initiative she ha just brought forth for the financing of higher education","2016-07-06T14:52:45","3282","8103",""
","2016-04-13T05:11:41","3752","10949",""
"get to know trump vp pick mike penny current governor of indiana and potential disaster for america","2016-07-15T15:35:33","1818","2758",""
"the state of iowa should disqualify ted cruz from the most recent election on the basis that he cheated a total fraud","2016-02-03T19:25:08","4213","10961",""
"s 2008 campaign and supporter trafficked in rumor about obamas heritage","2016-09-27T02:19:47","5763","12471","Hofstra University"
"born sept 1 1933 former tx gov ann richards opened door for woman and minority in her own state and beyond","2016-09-01T21:17:49","3645","12191",""
"you have a problem when a candidate look to saddam hussein and kim jongun a example of good leadership","2016-07-11T13:14:20","2622","4516",""
"hillary understands that a college loan is about a lot more than getting a qualified child an education","2016-07-28T01:17:49","640","2404",""
"donald trump doesnt represent u his idea dont represent u and his value dont represent u add your name","2016-07-22T14:23:08","1470","3643",""
"such a great honor to be the republican nominee for president of the united state i will work hard and never let you down america first","2016-07-19T23:52:59","41461","129198",""
"one year in the ha put a lid on iran   s nuclear program strong principled diplomacy can work effective enforcement is key h","2016-07-14T16:32:51","1089","3458",""
"everything i say im going to do folk  trump here what the presumptive nominee would do a president","2016-05-04T16:50:59","4105","4730",""
"you can tell a lot about someone by the company they keep","2016-05-13T02:03:56","1051","1721",""
"but there is something we will do on show up and vote for the","2016-08-09T20:49:42","7523","15524",""
"president donald trump get your free sticker to show the world youre not about to let that happen","2016-07-22T12:39:19","1404","3542",""
"join stevie wonder and hillary for a concert you wont forget","2016-05-16T20:00:44","720","1417",""
"today third stop londonderry new hampshire thank you","2016-02-08T19:43:20","1606","5325","Londonderry, NH"
"when you run for president of the united state the entire world is watching    hillary on s dangerous rhetoric","2016-05-19T17:57:43","770","2098",""
"tune in to watch hillary speak live with the and the","2016-08-05T16:37:36","368","1206",""
"trump is attacking a judge based on his heritage because trump think he the victim of bias here","2016-06-03T21:51:22","1715","3499",""
"thank you clemson south carolina","2016-02-11T02:12:19","3667","10485",""
"thank you california will see you soon","2016-04-17T21:01:04","5634","14293",""
"trump hit it out of the park in describing effective deal making","2016-02-07T10:44:53","1523","4943",""
"the medium is on a new phony kick about my management style i spend much le money amp get much better result what we need a prez","2016-05-28T20:28:40","5871","20073",""
"going to bat for kid who are too often counted out ha always been a priority for hillary","2016-09-22T00:07:52","1504","3724",""
"we will repeal amp replace which ha caused soaring doubledigit premium increase it is a disaster","2016-08-17T20:05:08","10110","27974","Manhattan, NY"
"we should support our teacher not scapegoat them","2016-06-22T18:57:45","1805","4898",""
"if you think chris christie can lecture anyone on ethic we have a bridge to sell you","2016-07-20T01:54:53","15844","27091",""
"thank you to everyone in little rock arkansas tonight a record crowd of 12k","2016-02-04T02:31:48","3410","9417","Little Rock, AR"
"nevada here is a quick video created on how to caucus very quick and simple","2016-02-23T03:12:41","1622","4457",""
"goofy elizabeth warren ha been one of the least effective senator in the entire u senate she ha done nothing","2016-05-11T14:18:21","5347","17062",""
"weve got to do everything we can to make it easier for people like frankie to reach their potential","2016-05-13T21:37:46","556","1515",""
"everyone who want to go to college should be able to without drowning in debt  hillary","2016-09-19T21:21:30","1688","4377",""
"let make it easier to raise a family in america","2016-05-18T14:54:33","1033","2113",""
"live from charlotte hit the trail with hillary for the first time in this campaign watch","2016-07-05T19:28:32","587","1658",""
"lyin ted cruz just used a picture of melania from a gq shoot in his ad be careful lyin ted or i will spill the bean on your wife","2016-03-23T01:53:05","16441","36660",""
"puerto rico zika factfinding mission for wic clinic educating amp providing kit for pregnant woman","2016-04-23T19:46:54","314","645",""
"this is my pledge to the american people","2016-08-16T22:38:57","7762","19025",""
"reuters poll clinton trump all tied up","2016-08-31T02:14:10","3609","8479",""
"new used more 250k from his charity to pay off legal settlement of his forprofit business","2016-09-20T17:57:46","10825","8957",""
"support nuclear proliferation   alienates our ally   cozy up to dictator trump foreign policy ischaos","2016-06-02T23:11:07","2096","3460",""
"donald trump won that debate hand down christi beat up rubio","2016-02-07T10:26:39","1199","4185",""
"newt once compared planned parenthood to isi yeah","2016-07-21T02:24:10","862","1161",""
"poll number are starting to look very good leading in florida arizona and big jump in utah all number rising national way up wow","2016-08-25T12:34:58","10372","34600",""
"the ad wa actually very good","2016-08-22T01:40:42","2416","10189",""
"if you live in louisiana maine kentucky or kansa remember to vote today together let","2016-03-05T19:59:10","3215","9908",""
"gun violence is ripping apart people   s life they are trying to tell u we need to listen    hillary","2016-07-08T22:19:49","1761","4454",""
"whose right ha mike penny restricted  women  immigrants  lgbt people","2016-07-20T22:53:09","3452","5594",""
"we   re going to make sure that wall street corporation and the superrich pay their fair share of tax","2016-07-12T16:11:32","742","2543",""
"thank you congressman steven palazzo","2016-08-08T22:27:02","6183","16834",""
"on show now enjoy","2016-05-09T02:04:03","1649","7476",""
"great interview happy you had a chance to show the other side of you never change never forget you are our messenger","2016-05-18T00:56:06","1775","7335",""
"hillary ha the resilience it take to do this job see when she get knocked down she get right back up","2016-09-16T19:16:27","1273","3912",""
"thank you illinois great news on 315 trump 28 cruz 15 rubio 14 kasich 13 bush 8 carson 6 simon pollsiu","2016-02-23T01:24:27","2634","8357","Nevada, USA"
"ready","2016-06-08T01:51:43","4515","14249",""
"text imwithher to 47246 to tell hillary youre on her team all the way to election day","2016-09-27T02:50:50","3134","12026",""
"funny that jeb didnt want help from his family in his failed campaign and didnt even want to use his last namethen mommy now brother","2016-02-15T11:05:15","3341","10141",""
"it is a movement not a campaign leaving the past behind changing our future together we will make america saf","2016-09-21T11:17:43","16408","41498",""
"a solid interview and a fair one great job mr trump keep up the good work","2016-03-06T23:54:40","2129","7569",""
"trump rally veteran at annual rolling thunder gathering","2016-05-30T11:20:38","2709","9146",""
"doe anybody really believe that bill clinton and the usag talked only about grandkids and golf for 37 minute in plane on tarmac","2016-07-03T21:38:20","7824","22249",""
"crooked hillary clinton is unfit to serve a president of the u her temperament is weak and her opponent are strong bad judgement","2016-07-06T04:36:31","8471","26576",""
"the good news is that my pneumonia finally got some republican interested in woman   s health    hillary","2016-09-16T13:47:40","3437","7043",""
